Date,Peak Wind Gust kmh,Mid Wind Gust kmh,Valley Wind Gust kmh,Peak Wind Speed kmh,Mid Wind Speed kmh,Valley Wind Speed kmh,Min Peak Temp,Max Peak Temp,Peak Feels Like,Mid Min Temp,Mid Max Temp,Mid Feels Like,Valley Min Temp,Valley Max Temp,Valley Feels Like,Inversion,Peak Weather2,Peak Weather5,Mid Weather2,Mid Weather5,Valley Weather2,Valley Weather5,Peak Rain mm,Mid Rain mm,Valley Rain mm,Peak Snow cm,Mid Snow cm,Valley Snow cm,Thunder Chance,Thunder,Total Peak Loss cm,Peak Wind Loss cm,Peak Snow depth cm,Total Mid Loss cm,Mid Wind Loss cm,Mid Snow depth cm,Total base Loss cm,Base Wind Loss cm,Base Snow depth cm,Wind Dir,Ranger Snow Cm,Ranger Snow depth cm,Ranger Rainfall,Arena snow,Arena Snow depth cm,Arena Rainfall
14/10/2027,45,25,12,36,22,12,-6,-2,-16,-4,5,-11,4,6,0,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,5,0,0,0,,3,3,15,2,2,3,34,2,0,SW,0,0,0,0,0,0
15/10/2027,57,38,25,30,19,11,-9,-4,-18,-3,1,-10,1,8,-2,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,11,4,4,6,1,0,5,2,0,W,0,0,0,0,0,0
16/10/2027,71,40,19,22,13,8,-3,-2,-10,0,3,-5,2,4,0,,Snow,Snow Showers,Snow,Snow Showers,Sleet,Sleet Showers,0,0,1,4,3,0,0,,5,5,3,1,1,2,10,1,0,W,0,0,0,0,0,0
17/10/2027,15,10,6,13,8,5,-5,-1,-10,-2,7,-6,5,8,5,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,3,0,0,0,,1,1,4,1,1,2,47,1,0,W,0,0,0,0,0,0
18/10/2027,10,6,3,10,6,3,-3,0,-7,0,9,-3,7,7,7,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,5,0,0,0,,1,1,9,-3,0,5,29,0,0,W,0,0,0,0,0,0
19/10/2027,49,31,19,28,17,9,-8,-4,-17,-6,-1,-12,-3,-3,-7,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,3,2,3,0,,3,3,8,1,1,6,1,1,2,SW,2,1,0,4,3,0
20/10/2027,6,4,3,6,4,3,-6,-4,-10,-4,0,-4,-1,2,-1,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,1,1,1,0,,0,0,9,0,0,7,0,0,2,SW,1,2,0,1,3,0
21/10/2027,5,3,2,5,3,2,-5,-1,-5,-3,7,-3,5,5,5,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,4,0,0,0,,0,0,13,0,0,7,23,0,0,W,0,0,0,0,0,0
22/10/2027,0,0,0,0,0,0,-4,-2,-4,-1,7,-1,6,9,6,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,4,0,0,0,,0,0,17,-2,0,9,58,0,0,W,0,0,0,0,0,0
23/10/2027,4,2,1,4,2,1,-7,-5,-7,-4,5,-4,3,6,3,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,2,0,0,0,,0,0,18,0,0,9,30,0,0,W,0,0,0,0,0,0
24/10/2027,71,41,20,30,17,9,-10,-8,-20,-7,-3,-14,-5,-2,-9,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,3,2,2,0,,5,5,16,1,1,10,1,1,1,W,2,1,0,3,2,0
25/10/2027,64,35,16,20,12,6,-8,-6,-16,-3,3,-8,2,6,0,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,4,4,12,1,1,9,10,1,0,W,0,0,0,0,0,0
26/10/2027,15,9,4,15,9,4,-5,-3,-11,-3,3,-7,0,2,0,,Snow,Snow Showers,Snow,Light Snow,Snow,Snow Showers,0,0,0,5,6,4,0,,1,1,16,1,1,15,1,1,3,W,3,2,0,5,4,0
27/10/2027,7,4,2,7,4,2,-8,-5,-12,-6,1,-6,-3,-2,-3,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,5,4,4,0,,0,0,20,0,0,18,0,0,7,SW,3,5,0,5,9,0
28/10/2027,26,16,9,25,15,9,-6,-2,-15,-4,1,-10,-1,0,-5,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,1,1,1,0,,2,2,20,1,1,18,1,1,7,SW,1,5,0,1,9,0
29/10/2027,26,18,12,22,13,7,-12,-6,-21,-7,-3,-12,-2,6,-5,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,14,2,6,8,1,10,3,1,4,SW,0,2,0,0,6,0
30/10/2027,0,0,0,0,0,0,-9,-8,-9,-4,1,-4,1,3,1,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,0,0,6,0,0,10,4,0,0,SW,0,0,0,0,2,0
31/10/2027,5,3,1,5,3,1,-10,-8,-10,-5,2,-5,0,0,0,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,0,0,5,0,0,10,6,0,0,W,0,0,0,0,0,0
01/11/2027,44,25,12,20,12,6,-9,-8,-17,-6,4,-12,1,1,-1,,Snow,Mod Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,18,0,0,0,,3,3,20,1,1,9,6,1,0,W,0,0,0,0,0,0
02/11/2027,24,15,9,15,9,5,-9,-5,-16,-7,-2,-11,-4,-3,-4,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,3,3,2,0,,2,2,22,1,1,11,1,1,1,W,2,1,0,2,2,0
03/11/2027,54,31,16,13,8,4,-6,-6,-12,-4,4,-8,4,5,4,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,3,0,0,0,,4,4,21,1,1,11,23,1,0,SW,0,0,0,0,0,0
04/11/2027,0,0,0,0,0,0,-9,-5,-9,-4,5,-4,1,5,1,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,0,0,21,0,0,11,7,0,0,SW,0,0,0,0,0,0
05/11/2027,4,3,2,4,3,2,-9,-9,-9,-4,4,-4,1,2,1,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,0,0,21,0,0,11,7,0,0,SW,0,0,0,0,0,0
06/11/2027,16,10,6,16,10,6,-11,-10,-18,-8,-2,-14,-6,-6,-9,,Snow,Mod Snow,Snow,Light Snow,Snow,Mod Snow,0,0,0,14,10,12,0,,1,1,34,1,1,20,1,1,11,W,9,9,0,14,14,0
07/11/2027,2,1,0,2,1,0,-12,-11,-12,-9,-7,-9,-7,-5,-7,,Snow,Heavy Snow,Snow,Heavy Snow,Snow,Mod Snow,0,0,0,22,24,18,0,,0,0,55,0,0,44,0,0,29,SW,15,24,0,21,34,0
08/11/2027,4,2,1,4,2,1,-12,-12,-12,-7,1,-7,-2,2,-2,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,0,0,55,0,0,44,0,0,29,SW,0,23,0,0,34,0
09/11/2027,14,8,3,14,8,3,-12,-8,-20,-10,2,-14,-2,0,-2,,Snow,Mod Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,20,0,0,0,,1,1,74,1,1,44,0,0,29,SW,0,23,0,0,34,0
10/11/2027,8,5,2,8,5,2,-12,-12,-18,-7,1,-7,-2,2,-2,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,1,1,74,0,0,43,0,0,28,SW,0,23,0,0,33,0
11/11/2027,50,28,13,50,28,13,-10,-8,-23,-5,1,-14,0,2,-5,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,4,4,70,2,2,41,6,2,22,SW,0,17,0,0,27,0
12/11/2027,82,46,22,43,25,13,-11,-11,-22,-8,-3,-17,-6,-2,-11,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,4,3,3,0,,6,6,68,2,2,43,2,2,23,SW,2,17,0,3,29,0
13/11/2027,6,4,2,6,4,2,-11,-9,-15,-6,2,-6,-1,-1,-1,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,0,0,68,0,0,42,6,0,17,SW,0,11,0,0,22,0
14/11/2027,16,9,5,16,9,5,-11,-7,-19,-6,-1,-11,-1,2,-1,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,1,1,67,1,1,42,8,1,9,W,0,3,0,0,15,0
15/11/2027,36,26,18,34,20,11,-9,-4,-19,-4,3,-11,1,4,-3,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,14,3,53,11,1,30,12,2,0,W,0,0,0,0,3,0
16/11/2027,70,40,20,39,22,11,-13,-13,-25,-11,-5,-20,-8,-8,-14,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,5,4,3,0,,5,5,53,2,2,33,2,2,2,W,3,1,0,4,6,0
17/11/2027,87,49,23,47,28,15,-15,-14,-29,-13,-2,-23,-5,-5,-11,,Snow,Light Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,6,0,0,0,,6,6,53,2,2,31,2,2,0,NW,0,0,0,0,4,0
18/11/2027,2,1,0,2,1,0,-15,-14,-15,-13,-6,-13,-10,-6,-10,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,4,3,3,0,,0,0,57,0,0,34,0,0,3,NW,2,2,0,3,7,0
19/11/2027,0,0,0,0,0,0,-13,-9,-13,-8,1,-8,-3,-2,-3,,Cloudy,,Sunny,,Sunny,,0,0,0,0,0,0,0,,0,0,57,0,0,34,0,0,3,W,0,2,0,0,7,0
20/11/2027,33,20,10,33,20,10,-17,-12,-29,-12,-7,-20,-7,1,-12,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,7,2,50,9,1,25,18,1,0,W,0,0,0,0,0,0
21/11/2027,11,6,3,11,6,3,-15,-12,-22,-12,-8,-17,-10,-9,-10,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,3,3,2,0,,1,1,52,0,0,27,0,0,2,W,2,1,0,3,3,0
22/11/2027,67,39,20,64,39,20,-14,-9,-29,-9,-3,-20,-4,1,-11,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,16,5,36,11,3,16,19,3,0,W,0,0,0,0,0,0
23/11/2027,131,80,47,59,36,21,-12,-11,-26,-10,2,-20,-2,0,-9,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,2,0,0,0,,9,9,29,3,3,14,3,3,0,W,0,0,0,0,0,0
24/11/2027,111,71,44,41,25,15,-15,-14,-28,-13,-7,-23,-10,-9,-17,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,3,4,2,0,,8,8,24,2,2,16,2,2,0,W,2,0,0,3,1,0
25/11/2027,70,40,20,43,25,14,-16,-13,-30,-14,-11,-24,-11,-7,-19,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,1,1,1,0,,5,5,20,2,2,15,2,2,0,W,1,0,0,1,0,0
26/11/2027,0,0,0,0,0,0,-15,-15,-15,-9,-5,-9,-5,-3,-5,,Cloudy,,Cloudy,,Cloudy,,0,0,0,0,0,0,0,,0,0,20,0,0,15,0,0,0,NW,0,0,0,0,0,0
27/11/2027,54,33,18,46,27,15,-21,-17,-36,-18,-16,-30,-16,-14,-24,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,3,4,3,0,,4,4,20,2,2,18,2,2,1,NW,3,0,0,3,1,0
28/11/2027,17,10,5,17,10,5,-21,-21,-31,-18,-16,-26,-16,-13,-16,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,2,2,3,0,,1,1,20,1,1,19,1,1,2,W,2,2,0,3,4,0
29/11/2027,32,21,14,32,21,14,-18,-16,-31,-13,-4,-22,-8,-4,-14,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,2,2,18,1,1,18,2,2,1,SW,0,0,0,0,2,0
30/11/2027,2,1,1,2,1,1,-15,-13,-15,-13,-8,-13,-10,-9,-10,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,4,5,3,0,,0,0,22,0,0,23,0,0,3,SE,2,2,0,4,5,0
01/12/2027,122,73,41,81,48,27,-14,-10,-31,-12,-1,-24,-4,-1,-12,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,5,0,0,0,,9,9,19,3,3,19,4,4,0,E,0,0,0,0,2,0
02/12/2027,2,1,1,2,1,1,-17,-16,-17,-15,-12,-15,-12,-9,-12,,Snow,Mod Snow,Snow,Heavy Snow,Snow,Mod Snow,0,0,0,20,29,15,0,,0,0,38,0,0,48,0,0,15,NW,15,15,0,20,22,0
03/12/2027,89,53,29,74,45,25,-19,-15,-38,-17,-11,-31,-14,-11,-25,,Snow,Heavy Snow,Snow,Heavy Snow,Snow,Heavy Snow,0,0,0,36,28,24,0,,6,6,68,3,3,72,4,4,36,NW,23,34,0,29,47,0
04/12/2027,110,67,38,61,37,21,-23,-19,-41,-20,-10,-34,-13,-10,-22,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,4,0,0,0,,8,8,64,3,3,70,3,3,33,N,0,31,0,0,44,0
05/12/2027,149,84,41,49,30,16,-18,-18,-33,-15,-9,-27,-13,-9,-21,,Snow,Heavy Snow,Snow,Heavy Snow,Snow,Heavy Snow,0,0,0,43,48,43,0,,10,10,97,2,2,115,2,2,74,NW,40,68,0,50,92,0
06/12/2027,95,60,36,30,19,11,-16,-14,-28,-13,-2,-22,-6,-4,-11,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,4,0,0,0,,7,7,94,1,1,114,2,2,72,NW,0,66,0,0,90,0
07/12/2027,2,1,1,2,1,1,-20,-18,-20,-17,-9,-17,-10,-7,-10,,Snow,Heavy Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,33,0,0,0,,0,0,127,0,0,114,0,0,72,NW,0,66,0,0,90,0
08/12/2027,2,1,0,2,1,0,-17,-14,-17,-12,-3,-12,-7,-4,-7,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,0,0,127,0,0,114,0,0,72,N,0,66,0,0,90,0
09/12/2027,73,47,30,25,15,8,-18,-15,-30,-13,-7,-21,-8,-6,-13,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,5,5,122,1,1,113,1,1,71,NW,0,65,0,0,89,0
10/12/2027,0,0,0,0,0,0,-19,-15,-19,-14,-7,-14,-9,-6,-9,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,0,0,122,0,0,113,0,0,71,NW,0,65,0,0,89,0
11/12/2027,24,13,6,17,10,5,-20,-17,-31,-18,-9,-25,-10,-7,-14,,Snow,Light Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,8,0,0,0,,2,2,128,1,1,112,1,1,70,W,0,64,0,0,88,0
12/12/2027,16,10,5,16,10,5,-19,-15,-28,-16,-8,-23,-8,-6,-12,,Snow,Heavy Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,31,0,0,0,,1,1,158,1,1,111,1,1,69,W,0,64,0,0,88,0
13/12/2027,46,26,12,18,11,6,-21,-17,-31,-18,-14,-26,-16,-14,-20,,Snow,Heavy Snow,Snow,Heavy Snow,Snow,Heavy Snow,0,0,0,35,35,39,0,,3,3,190,1,1,146,1,1,107,NW,33,96,0,48,135,0
14/12/2027,2,1,1,2,1,1,-22,-18,-22,-19,-10,-19,-12,-11,-12,,Snow,Heavy Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,29,0,0,0,,0,0,219,0,0,146,0,0,107,NW,0,96,0,0,135,0
15/12/2027,16,9,5,16,9,5,-21,-19,-31,-16,-8,-22,-11,-11,-11,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,1,1,218,1,1,145,1,1,107,NW,0,95,0,0,134,0
16/12/2027,17,11,7,17,11,7,-22,-19,-33,-19,-17,-27,-17,-16,-23,,Snow,Heavy Snow,Snow,Heavy Snow,Snow,Heavy Snow,0,0,0,45,38,45,0,,1,1,262,1,1,182,1,1,151,NW,36,130,0,50,184,0
17/12/2027,0,0,0,0,0,0,-21,-20,-21,-16,-10,-16,-11,-8,-11,,Cloudy,,Cloudy,,Cloudy,,0,0,0,0,0,0,0,,0,0,262,0,0,182,0,0,151,NW,0,130,0,0,184,0
18/12/2027,21,11,5,19,11,5,-20,-20,-31,-18,-13,-25,-15,-13,-20,,Snow,Heavy Snow,Snow,Heavy Snow,Snow,Mod Snow,0,0,0,24,22,17,0,,1,1,284,1,1,203,1,1,167,NW,15,144,0,21,204,0
19/12/2027,28,17,10,27,16,9,-20,-17,-33,-18,-10,-27,-10,-8,-16,,Snow,Heavy Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,27,0,0,0,,2,2,309,1,1,202,1,1,166,NW,0,143,0,0,203,0
20/12/2027,1,1,0,1,1,0,-21,-21,-21,-19,-13,-19,-16,-12,-16,,Snow,Mod Snow,Snow,Mod Snow,Snow,Mod Snow,0,0,0,14,13,11,0,,0,0,323,0,0,214,0,0,176,NW,10,152,0,13,216,0
21/12/2027,34,22,15,34,21,11,-21,-20,-36,-19,-10,-30,-11,-8,-18,,Snow,Mod Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,13,0,0,0,,2,2,334,1,1,213,2,2,175,NW,0,151,0,0,214,0
22/12/2027,51,31,17,38,22,11,-22,-18,-36,-16,-12,-27,-12,-9,-18,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,4,4,330,2,2,211,2,2,173,N,0,149,0,0,213,0
23/12/2027,0,0,0,0,0,0,-22,-21,-22,-19,-14,-19,-17,-13,-17,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,4,5,3,0,,0,0,334,0,0,216,0,0,176,N,3,152,0,4,216,0
24/12/2027,1,1,0,1,1,0,-23,-23,-23,-20,-11,-20,-13,-9,-13,,Snow,Snow Showers,Partly Cloudy,,Partly Cloudy,,0,0,0,3,0,0,0,,0,0,337,0,0,216,0,0,176,N,0,152,0,0,216,0
25/12/2027,74,42,20,31,18,9,-24,-22,-38,-19,-13,-29,-14,-12,-20,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,5,5,332,1,1,215,1,1,175,N,0,151,0,0,215,0
26/12/2027,0,0,0,0,0,0,-25,-19,-25,-20,-14,-20,-15,-10,-15,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,13,0,319,5,0,210,0,0,175,NW,0,151,0,0,215,0
27/12/2027,88,51,27,38,24,15,-19,-15,-33,-16,-13,-27,-14,-10,-22,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,4,3,3,0,,6,6,317,2,2,211,2,2,176,NW,2,151,0,3,217,0
28/12/2027,52,29,14,28,18,11,-21,-19,-34,-16,-11,-25,-11,-11,-18,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,4,4,313,1,1,210,2,2,174,N,0,150,0,0,215,0
29/12/2027,0,0,0,0,0,0,-21,-19,-21,-19,-12,-19,-16,-13,-16,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,5,5,5,0,,0,0,318,0,0,215,0,0,179,NE,4,154,0,5,220,0
30/12/2027,1,1,0,1,1,0,-22,-20,-22,-20,-10,-20,-12,-8,-12,,Snow,Snow Showers,Sunny,,Sunny,,0,0,0,3,0,0,0,,0,0,321,0,0,215,0,0,179,NE,0,154,0,0,220,0
31/12/2027,0,0,0,0,0,0,-19,-15,-19,-14,-12,-14,-9,-2,-9,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,6,0,315,10,0,205,0,0,179,NE,0,154,0,0,220,0
01/01/2028,97,66,46,29,20,13,-24,-21,-39,-19,-13,-30,-14,-5,-22,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,13,7,302,2,1,203,2,2,177,N,0,152,0,0,218,0
02/01/2028,31,21,15,25,15,9,-25,-22,-38,-19,-11,-29,-15,-13,-21,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,2,2,300,1,1,201,1,1,176,N,0,151,0,0,217,0
03/01/2028,12,8,5,12,8,5,-22,-20,-30,-17,-8,-22,-12,-10,-12,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,1,1,299,1,1,201,1,1,175,NW,0,150,0,0,216,0
04/01/2028,36,24,16,31,19,11,-19,-18,-32,-16,-14,-26,-14,-13,-21,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,3,3,2,0,,3,3,300,1,1,203,2,2,176,N,2,151,0,3,217,0
05/01/2028,29,17,9,27,16,9,-23,-22,-36,-20,-12,-30,-13,-13,-18,,Snow,Light Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,9,0,0,0,,2,2,307,1,1,202,1,1,174,NW,0,150,0,0,216,0
06/01/2028,0,0,0,0,0,0,-24,-21,-24,-21,-16,-21,-19,-15,-19,,Snow,Heavy Snow,Snow,Heavy Snow,Snow,Heavy Snow,0,0,0,38,54,38,0,,0,0,345,0,0,256,0,0,212,NW,33,183,0,43,259,0
07/01/2028,2,1,1,2,1,1,-25,-24,-25,-22,-13,-22,-15,-14,-15,,Snow,Heavy Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,44,0,0,0,,0,0,389,0,0,256,0,0,212,NW,0,183,0,0,259,0
08/01/2028,65,36,17,32,20,12,-25,-21,-40,-20,-15,-31,-15,-15,-22,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,5,5,384,1,1,255,2,2,211,NW,0,181,0,0,257,0
09/01/2028,52,35,25,31,19,12,-24,-21,-38,-21,-15,-33,-19,-19,-27,,Snow,Mod Snow,Snow,Mod Snow,Snow,Light Snow,0,0,0,13,11,9,0,,4,4,393,1,1,264,2,2,218,NW,8,188,0,12,268,0
10/01/2028,34,20,11,33,20,11,-25,-22,-40,-23,-11,-34,-15,-15,-22,,Snow,Mod Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,20,0,0,0,,2,2,411,1,1,263,2,2,217,N,0,186,0,0,266,0
11/01/2028,5,3,2,5,3,2,-23,-20,-29,-21,-12,-21,-13,-13,-13,,Snow,Light Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,8,0,0,0,,0,0,419,0,0,262,0,0,217,N,0,186,0,0,266,0
12/01/2028,52,35,24,38,23,14,-24,-22,-40,-19,-10,-31,-14,-13,-22,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,4,4,415,2,2,261,2,2,215,N,0,184,0,0,264,0
13/01/2028,8,5,3,8,5,3,-26,-26,-34,-24,-13,-24,-16,-13,-16,,Snow,Mod Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,12,0,0,0,,1,1,426,0,0,260,0,0,214,N,0,184,0,0,264,0
14/01/2028,10,7,5,10,7,5,-24,-21,-33,-22,-12,-28,-14,-14,-14,,Snow,Mod Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,18,0,0,0,,1,1,444,0,0,260,1,1,214,N,0,183,0,0,263,0
15/01/2028,53,30,15,42,25,14,-23,-22,-39,-18,-13,-30,-13,-10,-21,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,4,4,440,2,2,258,2,2,212,N,0,181,0,0,261,0
16/01/2028,71,42,23,48,28,15,-26,-24,-44,-21,-13,-34,-16,-15,-25,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,5,5,435,2,2,256,2,2,210,N,0,179,0,0,259,0
17/01/2028,55,35,22,38,22,12,-25,-24,-41,-23,-16,-35,-20,-19,-29,,Snow,Mod Snow,Snow,Mod Snow,Snow,Mod Snow,0,0,0,14,18,16,0,,4,4,445,2,2,272,2,2,223,N,14,191,0,19,276,0
18/01/2028,16,9,5,16,9,5,-25,-24,-37,-20,-14,-28,-15,-11,-20,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,1,1,444,1,1,272,1,1,223,N,0,190,0,0,275,0
19/01/2028,42,27,17,30,18,9,-25,-24,-40,-23,-18,-34,-20,-18,-28,,Snow,Heavy Snow,Snow,Mod Snow,Snow,Heavy Snow,0,0,0,21,15,21,0,,3,3,462,1,1,285,1,1,242,N,19,208,0,27,301,0
20/01/2028,32,18,8,32,18,8,-25,-23,-39,-19,-14,-30,-14,-14,-20,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,2,2,460,1,1,284,1,1,241,N,0,207,0,0,300,0
21/01/2028,25,14,6,25,14,6,-25,-25,-38,-22,-14,-32,-14,-10,-19,,Snow,Heavy Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,29,0,0,0,,2,2,487,1,1,283,1,1,240,N,0,206,0,0,299,0
22/01/2028,93,51,24,32,20,11,-27,-26,-42,-24,-19,-36,-22,-19,-30,,Snow,Heavy Snow,Snow,Heavy Snow,Snow,Heavy Snow,0,0,0,38,48,25,0,,6,6,519,1,1,329,2,2,264,N,24,229,0,28,325,0
23/01/2028,1,1,0,1,1,0,-27,-24,-27,-24,-17,-24,-17,-16,-17,,Snow,Mod Snow,Partly Cloudy,,Partly Cloudy,,0,0,0,18,0,0,0,,0,0,537,0,0,329,0,0,264,N,0,229,0,0,325,0
24/01/2028,17,10,5,17,10,5,-24,-21,-35,-19,-14,-26,-14,-12,-14,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,1,1,535,1,1,328,1,1,263,N,0,228,0,0,325,0
25/01/2028,3,2,2,3,2,2,-27,-27,-27,-24,-21,-24,-22,-20,-22,,Snow,Heavy Snow,Snow,Heavy Snow,Snow,Heavy Snow,0,0,0,43,43,33,0,,0,0,578,0,0,371,0,0,296,NE,28,256,0,37,362,0
26/01/2028,100,68,48,21,14,10,-26,-22,-38,-21,-15,-30,-16,-12,-22,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,7,7,571,1,1,370,1,1,295,NE,0,254,0,0,360,0
27/01/2028,8,4,2,8,4,2,-25,-19,-32,-20,-17,-20,-15,-7,-15,,Sunny,,Sunny,,Sunny,,0,0,0,0,0,0,0,,9,1,563,2,0,368,0,0,295,NE,0,254,0,0,360,0
28/01/2028,0,0,0,0,0,0,-27,-22,-27,-29,-26,-29,-32,-23,-32,Yes,Sunny,,Sunny,,Fog,,0,0,0,0,0,0,0,,5,0,558,6,0,362,0,0,295,N,0,254,0,0,360,0
29/01/2028,5,3,2,5,3,2,-29,-29,-35,-26,-23,-26,-24,-22,-24,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,3,4,4,0,,0,0,560,0,0,366,0,0,298,N,3,257,0,5,365,0
30/01/2028,35,23,16,17,10,6,-26,-23,-37,-23,-21,-32,-21,-20,-26,,Snow,Snow Showers,Snow,Snow Showers,Snow,Snow Showers,0,0,0,4,4,3,0,,2,2,562,1,1,370,1,1,300,N,2,258,0,4,367,0
31/01/2028,0,0,0,0,0,0,-25,-24,-25,-20,-15,-20,-15,-15,-15,,Partly Cloudy,,Partly Cloudy,,Partly Cloudy,,0,0,0,0,0,0,0,,0,0,562,0,0,370,0,0,300,N,0,258,0,0,367,0
