Date,Temp C,Feels Like C,Wind Gust kmh,Wind Speed kmh,Weather2,Blizzard?,Weather4,Snow depth cm,Thunder Chance
23/07/2020,26.32,29,0.4,0.4,Rain,,Calm,0,
24/07/2020,21.29,23,2.74,2.74,Sunny,,Calm,0,80
25/07/2020,17.26,19,1.1,1.1,Rain,,Calm,0,
26/07/2020,17.22,20,0.72,0.72,Sunny,,Calm,0,54
27/07/2020,22.18,25,0.02,0.02,Rain,,Calm,0,
28/07/2020,23.14,24,7.41,5.62,Rain,,Calm,0,
29/07/2020,25.1,27,10.52,5,Rain,,Stormy,0,
30/07/2020,21.05,25,0,0,Sunny,,Calm,0,3
31/07/2020,21,22,4.45,4.45,Sunny,,Calm,0,68
01/08/2020,19.95,21,9.86,4.65,Sunny,,Stormy,0,47
02/08/2020,19.89,21,7.02,6.7,Rain,,Calm,0,
03/08/2020,18.83,22,0.05,0.05,Sunny,,Calm,0,60
04/08/2020,20.77,22,3.07,3.07,Rain,,Calm,0,
05/08/2020,21.71,24,1.13,1.13,Sunny,,Calm,0,86
06/08/2020,19.64,20,10.92,6.72,Rain,,Calm,0,
07/08/2020,24.57,27,0.48,0.48,Rain,,Calm,0,
08/08/2020,20.49,20,24.25,7.96,Sunny,,Stormy,0,24
09/08/2020,21.42,24,0.65,0.65,Rain,,Calm,0,
10/08/2020,19.34,21,1.34,1.34,Rain,,Calm,0,
11/08/2020,21.26,22,5.24,5.24,Sunny,,Calm,0,80
12/08/2020,17.17,18,4.19,4.19,Rain,,Calm,0,
13/08/2020,16.08,16,7.01,7.01,Rain,,Calm,0,
14/08/2020,23.99,25,13.04,7.6,Sunny,,Calm,0,17
15/08/2020,21.9,24,2.43,2.43,Rain,,Calm,0,
16/08/2020,24.8,27,5.01,5.01,Sunny,,Calm,0,89
17/08/2020,23.7,26,1.25,1.25,Rain,,Calm,0,
18/08/2020,21.6,22,12.7,8.34,Rain,,Calm,0,
19/08/2020,19.49,19,18.74,6.53,Rain,,Stormy,0,
20/08/2020,24.39,27,0.01,0.01,Sunny,,Calm,0,1
21/08/2020,16.28,18,1.17,1.17,Rain,,Calm,0,
22/08/2020,19.16,19,12.19,7.51,Rain,,Calm,0,
23/08/2020,24.05,27,0.23,0.23,Rain,,Calm,0,
24/08/2020,16.93,17,13.37,7.18,Rain,,Calm,0,
25/08/2020,21.81,26,0,0,Sunny,,Calm,0,65
26/08/2020,18.68,23,0,0,Cloudy,,Foggy,0,
27/08/2020,15.56,14,25.38,10.61,Rain,,Stormy,0,
28/08/2020,16.43,18,1.38,1.38,Rain,,Calm,0,
29/08/2020,17.29,19,1.61,1.61,Sunny,,Calm,0,80
30/08/2020,19.16,20,8.52,8.52,Sunny,,Calm,0,58
31/08/2020,19.02,24,0,0,Sunny,,Calm,0,19
01/09/2020,17.88,19,6.02,6.02,Rain,,Calm,0,
02/09/2020,16.74,15,31.38,17.51,Rain,,Calm,0,
03/09/2020,16.6,19,0.71,0.71,Rain,,Calm,0,
04/09/2020,21.45,21,32.61,13.21,Sunny,,Stormy,0,52
05/09/2020,16.3,16,8.73,8.61,Sunny,,Calm,0,84
06/09/2020,16.15,14,46.32,7.97,Sunny,,Stormy,0,12
07/09/2020,15.99,17,2.61,2.08,Rain,,Calm,0,
08/09/2020,15.84,19,0.22,0.22,Rain,,Calm,0,
09/09/2020,14.68,16,1.71,1.71,Rain,,Calm,0,
10/09/2020,15.52,18,0.3,0.3,Rain,,Calm,0,
11/09/2020,14.35,17,0.38,0.38,Rain,,Calm,0,
12/09/2020,13.19,14,4.26,3.19,Rain,,Calm,0,
13/09/2020,13.02,13,5.06,4.2,Sunny,,Calm,0,7
14/09/2020,12.85,16,0.32,0.32,Rain,,Calm,0,
15/09/2020,14.68,14,12.33,4.07,Sunny,,Stormy,0,44
16/09/2020,12.51,16,0.2,0.2,Sunny,,Calm,0,54
17/09/2020,11.33,16,0.02,0.02,Sunny,,Calm,0,70
18/09/2020,13.15,17,0.12,0.12,Sunny,,Calm,0,59
19/09/2020,13.97,13,11.31,7.7,Rain,,Calm,0,
20/09/2020,13.79,16,0.52,0.52,Rain,,Calm,0,
21/09/2020,12.61,13,4.01,4.01,Rain,,Calm,0,
22/09/2020,7.42,7,3.85,3.85,Rain,,Calm,0,
23/09/2020,11.23,9,23.62,9.15,Rain,,Stormy,0,
24/09/2020,8.04,15,0.01,0.01,Sunny,,Calm,0,
25/09/2020,14.85,14,10.55,10.55,Rain,,Calm,0,
26/09/2020,7.66,8,2.67,2.67,Sunny,,Calm,0,
27/09/2020,11.47,16,0.03,0.03,Sunny,,Calm,0,97
28/09/2020,11.27,8,26.82,26.82,Sunny,,Calm,0,35
29/09/2020,8.07,11,0.32,0.32,Rain,,Calm,0,
30/09/2020,8.88,5,28.37,28.37,Sunny,,Calm,0,
01/10/2020,3.68,-2,34.38,33.97,Rain,,Calm,0,
02/10/2020,10.47,6,53.78,34.67,Rain,,Calm,0,
03/10/2020,5.27,5,3.2,3.2,Rain,,Calm,0,
04/10/2020,11.07,7,48.1,41.74,Rain,,Windy,0,
05/10/2020,3.86,-2,42.62,36.86,Rain,,Calm,0,
06/10/2020,7.65,2,51.66,31.29,Rain,,Calm,0,
07/10/2020,6.45,6,4.01,4.01,Rain,,Calm,0,
08/10/2020,4.24,-2,39.33,23.58,Sunny,,Calm,0,
09/10/2020,10.03,5,68.16,18.27,Rain,,Stormy,0,
10/10/2020,3.82,-2,38.32,18.02,Rain,,Stormy,0,
11/10/2020,7.6,5,13.9,13.9,Rain,,Calm,0,
12/10/2020,2.39,2,3.65,3.65,Sunny,,Calm,0,
13/10/2020,4.18,7,0.53,0.53,Rain,,Calm,0,
14/10/2020,5.96,8,1.17,1.17,Rain,,Calm,0,
15/10/2020,6.75,7,2.16,2.16,Sunny,,Calm,0,
16/10/2020,-1.47,-11,66.4,55.51,Snow,,Windy,0,
17/10/2020,0.31,-10,89.91,46.82,Sleet,,Windy,0,
18/10/2020,4.1,-2,44.41,33.97,Rain,,Calm,0,
19/10/2020,3.88,-2,40.85,37.86,Rain,,Calm,0,
20/10/2020,-2.34,-12,57.1,32.95,Sunny,,Calm,0,
21/10/2020,3.44,-4,68.92,26.24,Sunny,,Stormy,0,
22/10/2020,2.22,-3,20.98,17.38,Sleet,,Calm,0,
23/10/2020,5,4,5.55,5.55,Rain,,Calm,0,
24/10/2020,-0.22,8,0,0,Sunny,,Calm,0,
25/10/2020,1.56,-7,71.61,24.22,Sleet,,Stormy,0,
26/10/2020,-0.66,-3,6.45,6.45,Sunny,,Calm,0,
27/10/2020,-1.89,-6,10.19,10.19,Sunny,,Calm,0,
28/10/2020,-6.11,-9,6.88,6.88,Sunny,,Calm,0,
29/10/2020,-0.33,4,0.18,0.18,Snow,,Calm,0.987685971,
30/10/2020,-5.55,-17,66.3,36.76,Snow,,Calm,0,
31/10/2020,-3.77,-7,7.91,7.91,Sunny,,Calm,0,
01/11/2020,-2.99,-11,34.58,30.05,Snow,,Calm,8.579470315,
02/11/2020,-4.21,-17,97.91,27.28,Snow,Blizzard,Stormy,18.72564523,
03/11/2020,-1.44,-3,5.27,5.27,Snow,,Calm,21.35706281,
04/11/2020,-2.66,-10,32.48,32.48,Snow,,Calm,29.08354301,
05/11/2020,-5.88,-11,12.84,12.84,Snow,,Calm,53.18448693,
06/11/2020,-4.1,-2,0.67,0.67,Sunny,,Calm,50.13747904,
07/11/2020,-4.32,-12,26.62,26.62,Snow,,Calm,55.2744238,
08/11/2020,-4.54,-10,15.18,15.18,Snow,,Calm,70.21181842,
09/11/2020,-6.76,-19,66.89,43.18,Sunny,,Windy,56.52980892,
10/11/2020,-6.98,-21,95.59,33.82,Snow,Blizzard,Stormy,53.83831666,
11/11/2020,-6.2,-19,87.56,39.45,Snow,Blizzard,Stormy,72.70895667,
12/11/2020,-5.41,1,0.08,0.08,Sunny,,Calm,62.70344275,
13/11/2020,-7.63,-11,6.27,6.27,Sunny,,Calm,60.26467943,
14/11/2020,-4.85,-13,29.23,29.23,Snow,,Calm,61.21886549,
15/11/2020,-9.06,-16,16.64,16.64,Sunny,,Calm,58.05391149,
16/11/2020,-12.28,-12,1.34,1.34,Snow,,Calm,58.96025478,
17/11/2020,-10.49,-27,135.03,35.26,Sunny,,Stormy,43.50838108,
18/11/2020,-9.7,-15,10.42,10.42,Sunny,,Calm,39.77922673,
19/11/2020,-9.92,-22,53.13,20.87,Snow,Blizzard,Stormy,40.06028961,
20/11/2020,-10.13,-15,9.86,9.86,Sunny,,Calm,29.37021254,
21/11/2020,-14.34,-13,1.02,1.02,Snow,,Calm,34.29894534,
22/11/2020,-8.55,-18,36.74,36.51,Snow,,Calm,36.72716847,
23/11/2020,-10.75,-8,0.64,0.64,Snow,,Calm,39.68245958,
24/11/2020,-12.96,-25,42.8,42.8,Sunny,,Windy,30.68655459,
25/11/2020,-12.17,-12,1.89,1.89,Snow,,Calm,32.55422767,
26/11/2020,-12.37,-24,43.18,43.18,Snow,,Windy,32.53188808,
27/11/2020,-8.57,-24,122.37,46.52,Snow,Blizzard,Stormy,26.96569493,
28/11/2020,-9.78,-14,7.99,7.99,Snow,,Calm,30.40667071,
29/11/2020,-13.98,-25,31.89,31.89,Sunny,,Calm,19.17471839,
30/11/2020,-14.17,-31,98.69,30.08,Snow,Blizzard,Stormy,16.26617421,
01/12/2020,-14.37,-28,50.92,19.97,Snow,Blizzard,Stormy,22.7015423,
02/12/2020,-13.57,0,0,0,Sunny,,Calm,17.70152356,
03/12/2020,-14.76,-22,13.74,13.74,Snow,,Calm,20.73952651,
04/12/2020,-13.95,-25,32.95,19.86,Snow,,Calm,20.43270254,
05/12/2020,-15.14,-14,0.97,0.97,Snow,,Calm,33.36473697,
06/12/2020,-17.33,-25,13.3,13.3,Snow,,Calm,42.43387558,
07/12/2020,-18.52,-30,27.89,13.58,Snow,Blizzard,Stormy,56.48189613,
08/12/2020,-15.71,-25,18.31,17.36,Snow,,Calm,74.19996128,
09/12/2020,-16.89,-31,45.44,24.73,Snow,,Calm,88.01937919,
10/12/2020,-16.07,-10,0.15,0.15,Sunny,,Calm,81.00877398,
11/12/2020,-19.25,-14,0.24,0.24,Snow,,Calm,89.99224052,
12/12/2020,-16.43,-11,0.19,0.19,Snow,,Calm,94.97908345,
13/12/2020,-19.61,-22,2.87,2.87,Snow,,Calm,95.77845975,
14/12/2020,-17.78,-33,54.36,30.02,Snow,,Calm,93.97359969,
15/12/2020,-17.95,-35,69.88,22.53,Snow,Blizzard,Stormy,98.08181657,
16/12/2020,-20.12,-25,5.89,5.89,Snow,,Calm,103.6693816,
17/12/2020,-19.29,-24,5.85,5.85,Sunny,,Calm,95.25963233,
18/12/2020,-21.45,-38,54.19,14.31,Snow,Blizzard,Stormy,106.4664776,
19/12/2020,-18.57,-27,15.46,6.75,Snow,Blizzard,Stormy,112.3841605,
20/12/2020,-19.68,-24,4.51,4.51,Snow,,Calm,130.0686972,
21/12/2020,-21.79,-23,1.92,1.92,Snow,,Calm,135.9341013,
22/12/2020,-21.89,-31,14.12,5.48,Sunny,,Stormy,124.9459078,
23/12/2020,-19,-21,3.08,3.08,Sunny,,Calm,121.7302141,
24/12/2020,-22.1,-28,6.92,6.92,Sunny,,Calm,116.2455992,
25/12/2020,-22.2,-22,1.26,1.26,Sunny,,Calm,115.1576695,
26/12/2020,-23.3,-29,6.17,6.17,Sunny,,Calm,107.7254244,
27/12/2020,-22.39,-28,6.77,6.77,Sunny,,Calm,104.2517078,
28/12/2020,-22.48,-14,0.06,0.06,Cloudy,,Foggy,104.2476946,
29/12/2020,-20.57,-34,34.01,34.01,Snow,,Calm,115.8667823,
30/12/2020,-17.66,-34,72.31,43.01,Sunny,,Windy,100.8050443,
31/12/2020,-19.74,-33,35.43,35.43,Snow,,Calm,103.3248241,
01/01/2021,-23.91,-37,26.18,26.18,Snow,,Calm,106.4921808,
02/01/2021,-23.98,-40,42.87,42.87,Snow,,Windy,117.4911718,
03/01/2021,-24.06,-31,8.76,8.76,Sunny,,Calm,112.8782885,
04/01/2021,-20.13,-41,115.08,98.73,Snow,,Windy,108.8223606,
05/01/2021,-22.2,-18,0.46,0.46,Sunny,,Calm,102.7904863,
06/01/2021,-23.26,-46,122.08,83.86,Snow,,Windy,111.2451157,
07/01/2021,-24.33,-49,150,81.85,Snow,,Windy,101.7451157,
08/01/2021,-23.39,-47,150,60.77,Snow,Blizzard,Stormy,96.24511574,
09/01/2021,-21.44,-44,148.61,42.81,Snow,Blizzard,Stormy,90.84248668,
10/01/2021,-23.5,-28,4.86,4.86,Sunny,,Calm,82.50249938,
11/01/2021,-23.55,-26,2.89,2.89,Snow,,Calm,97.30007747,
12/01/2021,-25.6,-33,8.6,8.6,Snow,,Calm,116.6980198,
13/01/2021,-24.65,-47,107.98,25.59,Sunny,,Stormy,102.1395151,
14/01/2021,-25.69,-28,2.43,2.43,Snow,,Calm,104.9695269,
15/01/2021,-22.73,-35,24.33,15,Sunny,,Calm,101.2667689,
16/01/2021,-22.77,-23,1.47,1.47,Snow,,Calm,118.1638395,
17/01/2021,-23.81,-13,0.02,0.02,Sunny,,Calm,115.1625791,
18/01/2021,-25.84,-30,4.03,4.03,Snow,,Calm,131.8806721,
19/01/2021,-24.87,-40,38.85,17.93,Sunny,,Stormy,123.1612197,
20/01/2021,-22.89,-33,16.92,16.92,Sunny,,Calm,116.9765693,
21/01/2021,-25.92,-38,19.36,18.96,Snow,,Calm,139.6213517,
22/01/2021,-23.94,-40,42.89,17.28,Sunny,,Stormy,131.6193744,
23/01/2021,-23.96,-29,4.98,4.98,Snow,,Calm,143.2705836,
24/01/2021,-25.97,-27,1.7,1.7,Sunny,,Calm,139.1513355,
25/01/2021,-25.98,-24,0.82,0.82,Sunny,,Calm,134.0936117,
26/01/2021,-24.99,-43,60.1,25.6,Snow,Blizzard,Stormy,144.8865962,
27/01/2021,-21,-23,2.86,2.86,Snow,,Calm,148.6866778,
28/01/2021,-28,-35,7.59,7.59,Snow,,Calm,152.1554325,
29/01/2021,-27,-41,27.87,19.65,Snow,,Calm,155.2041967,
30/01/2021,-24,-42,58.75,16.09,Sunny,,Stormy,144.0915122,
31/01/2021,-24.99,-34,12.48,9.78,Sunny,,Calm,141.2178962,
01/02/2021,-22.98,-31,9.52,8.7,Snow,,Calm,142.5516412,
02/02/2021,-20.97,-29,11.89,7.35,Snow,,Calm,143.7193099,
03/02/2021,-21.96,-32,16.55,8.69,Snow,,Calm,146.5607268,
04/02/2021,-22.94,-19,0.48,0.48,Snow,,Calm,148.5273002,
05/02/2021,-27.92,-31,2.99,2.99,Snow,,Calm,153.3180794,
06/02/2021,-19.89,-29,14.57,14.57,Sunny,,Calm,151.2981637,
07/02/2021,-19.87,-24,4.89,4.89,Snow,,Calm,154.9560165,
08/02/2021,-23.84,-16,0.09,0.09,Sunny,,Calm,149.9497074,
09/02/2021,-22.81,-34,21.29,18.74,Sunny,,Calm,139.4596884,
10/02/2021,-26.77,-36,11.92,11.92,Sunny,,Calm,136.6254523,
11/02/2021,-27.73,-48,67.68,15.55,Snow,Blizzard,Stormy,133.8875541,
12/02/2021,-25.69,-21,0.32,0.32,Snow,,Calm,138.8653958,
13/02/2021,-27.65,-28,1.5,1.5,Sunny,,Calm,133.7606183,
14/02/2021,-24.6,-33,10.02,9.83,Sunny,,Calm,132.0588724,
15/02/2021,-26.55,-38,18.43,18.43,Sunny,,Calm,125.7690644,
16/02/2021,-23.5,-21,0.65,0.65,Snow,,Calm,130.723513,
17/02/2021,-19.44,-27,10.22,10.22,Snow,,Calm,133.0079749,
18/02/2021,-25.39,-21,0.38,0.38,Sunny,,Calm,122.9814181,
19/02/2021,-23.33,-29,6.36,6.36,Snow,,Calm,123.5362123,
20/02/2021,-20.26,-31,22.74,18.31,Snow,,Calm,124.9444087,
21/02/2021,-22.2,-41,81.48,30.61,Snow,Blizzard,Stormy,122.2411249,
22/02/2021,-25.13,-13,0.01,0.01,Sunny,,Calm,116.240421,
23/02/2021,-25.06,-36,18.68,18.68,Snow,,Calm,120.9328175,
24/02/2021,-17.98,-20,3.07,3.07,Snow,,Calm,123.7181496,
25/02/2021,-17.91,-19,2.12,2.12,Snow,,Calm,124.5700524,
26/02/2021,-18.83,-10,0.05,0.05,Cloudy,,Foggy,124.5666318,
27/02/2021,-24.74,-47,108.86,23.03,Snow,Blizzard,Stormy,117.9465031,
28/02/2021,-22.66,-19,0.55,0.55,Sunny,,Calm,114.9079314,
01/03/2021,-21.57,-36,37.3,22.5,Snow,,Calm,135.2967243,
02/03/2021,-18.48,-18,1.49,1.49,Sunny,,Calm,133.1926396,
03/03/2021,-25.39,-35,12.93,12.93,Snow,,Calm,133.2872282,
04/03/2021,-22.3,-8,0,0,Cloudy,,Foggy,133.28706,
05/03/2021,-21.2,-13,0.07,0.07,Snow,,Calm,138.2819949,
06/03/2021,-23.1,-36,28.5,19.08,Sunny,,Calm,132.2869163,
07/03/2021,-18,-35,77.19,15.09,Sunny,,Stormy,125.8834027,
08/03/2021,-18.89,-24,6.4,4.08,Snow,,Calm,133.435074,
09/03/2021,-19.79,-24,5.4,3.98,Snow,,Calm,154.056902,
10/03/2021,-21.68,-23,2.15,2.15,Snow,,Calm,162.9064842,
11/03/2021,-19.57,-27,10,6.71,Snow,,Calm,179.206456,
12/03/2021,-18.45,-22,3.94,3.94,Snow,,Calm,201.9305683,
13/03/2021,-19.34,-16,0.51,0.51,Snow,,Calm,206.8948807,
14/03/2021,-21.22,-14,0.13,0.13,Snow,,Calm,220.8860647,
15/03/2021,-18.1,-23,5.71,5.71,Snow,,Calm,227.4865778,
16/03/2021,-16.98,-19,2.87,2.87,Snow,,Calm,237.2856958,
17/03/2021,-20.86,-32,23.84,23.84,Snow,,Calm,239.6169655,
18/03/2021,-20.73,-34,32.47,27.21,Snow,,Calm,242.3443557,
19/03/2021,-17.6,-31,42.72,23.53,Snow,,Calm,249.3539593,
20/03/2021,-21.47,-38,55.46,23.83,Sunny,,Stormy,236.4714977,
21/03/2021,-19.34,-29,18.71,17.42,Sunny,,Calm,232.1620666,
22/03/2021,-13.21,-21,16.26,15.36,Snow,,Calm,235.0236649,
23/03/2021,-19.07,-29,18.69,13.53,Snow,,Calm,236.7154101,
24/03/2021,-15.93,-20,6.17,6.17,Sunny,,Calm,232.2835641,
25/03/2021,-14.79,-19,6.73,6.73,Snow,,Calm,234.8123157,
26/03/2021,-11.65,-24,44.77,14.56,Snow,Blizzard,Stormy,234.6785,
27/03/2021,-19.51,-27,10.63,10.63,Snow,,Calm,237.9347426,
28/03/2021,-16.37,-20,4.24,4.24,Sunny,,Calm,231.6380509,
29/03/2021,-17.22,-20,3.5,3.5,Sunny,,Calm,229.3927947,
30/03/2021,-20.07,-25,6.49,6.49,Snow,,Calm,233.9384986,
31/03/2021,-11.93,-22,30.42,22.63,Sunny,,Calm,225.8090256,
01/04/2021,-15.78,-16,1.89,1.89,Sunny,,Calm,218.6767706,
02/04/2021,-14.42,-28,47.49,19.46,Snow,Blizzard,Stormy,224.352508,
03/04/2021,-9.07,-20,45.74,13.65,Snow,Blizzard,Stormy,224.1503757,
04/04/2021,-13.72,-23,19.91,7.14,Sunny,,Stormy,215.7568949,
05/04/2021,-13.36,-9,0.36,0.36,Snow,,Calm,217.7316069,
06/04/2021,-11,-17,12.61,7.94,Sunny,,Calm,211.8490226,
07/04/2021,-12.65,-11,1.05,1.05,Snow,,Calm,228.7757904,
08/04/2021,-10.29,-15,9.1,9.1,Snow,,Calm,246.1389238,
09/04/2021,-9.93,-14,6.78,6.78,Snow,,Calm,258.6645531,
10/04/2021,-11.57,-6,0.16,0.16,Sunny,,Calm,257.6533268,
11/04/2021,-9.2,-12,5.73,5.73,Snow,,Calm,270.2525263,
12/04/2021,-7.84,-15,20.15,17.43,Snow,,Calm,292.8421902,
13/04/2021,-6.48,-15,32.14,15.06,Snow,Blizzard,Stormy,305.5924366,
14/04/2021,-8.11,-9,3.21,3.21,Sunny,,Calm,299.3679086,
15/04/2021,-6.75,-6,1.24,1.24,Sunny,,Calm,297.2813399,
16/04/2021,-5.38,-6,2.67,2.67,Sunny,,Calm,287.0941464,
17/04/2021,-5.01,-13,27.94,15.98,Snow,,Calm,309.1384012,
18/04/2021,-2.65,-10,34.65,13.1,Snow,Blizzard,Stormy,308.7126196,
19/04/2021,-6.28,-8,3.56,3.56,Sunny,,Calm,306.4634607,
20/04/2021,-2.91,-2,1.15,1.15,Snow,,Calm,326.3826549,
21/04/2021,-2.54,-4,4.55,4.55,Snow,,Calm,332.063992,
22/04/2021,-2.17,-8,21.02,11.28,Sunny,,Calm,324.5928731,
23/04/2021,-3.8,-10,18.98,9.26,Sunny,,Stormy,318.2640637,
24/04/2021,-4.43,-8,7.76,6.89,Snow,,Calm,323.7208507,
25/04/2021,-1.06,-3,4.61,4.61,Sunny,,Calm,322.3979617,
26/04/2021,3.31,3,2.8,2.8,Rain,,Calm,315.5741136,
27/04/2021,-5.31,-11,16.2,8.7,Snow,,Calm,316.4398722,
28/04/2021,0.06,-3,7.62,7.52,Sunny,,Calm,307.9066967,
29/04/2021,0.43,-2,6.88,6.88,Sleet,,Calm,306.9970808,
30/04/2021,2.8,3,2.39,2.39,Sleet,,Calm,301.230008,
01/05/2021,3.17,5,1.12,1.12,Sunny,,Calm,294.1516518,
02/05/2021,1.54,-4,26.62,7.12,Sleet,,Stormy,290.7447674,
03/05/2021,3.91,9,0.06,0.06,Sunny,,Calm,287.7404519,
04/05/2021,1.29,-1,7.94,4.05,Sleet,,Calm,284.6124232,
05/05/2021,1.66,0,6.53,3.42,Sunny,,Calm,281.1553228,
06/05/2021,6.03,8,1.08,1.08,Sunny,,Calm,275.0794807,
07/05/2021,3.4,3,3.7,3.15,Sunny,,Calm,265.8204334,
08/05/2021,7.77,8,3.87,2.75,Rain,,Calm,257.7803892,
09/05/2021,8.14,8,5.22,2.34,Sunny,,Stormy,251.415018,
10/05/2021,2.51,9,0.03,0.03,Sunny,,Calm,248.4129033,
11/05/2021,9.88,10,3.48,3.48,Sunny,,Calm,242.1691136,
12/05/2021,9.25,9,4.9,4.01,Sunny,,Calm,238.8261617,
13/05/2021,8.61,11,0.86,0.86,Sunny,,Calm,234.7657695,
14/05/2021,12.98,15,0.86,0.86,Rain,,Calm,221.7254853,
15/05/2021,5.35,7,1.02,1.02,Rain,,Calm,210.9608539,
16/05/2021,6.71,5,8.29,3.51,Rain,,Stormy,203.6683858,
17/05/2021,6.08,4,9.02,2.42,Sunny,,Stormy,194.0372814,
18/05/2021,12.44,13,3.13,1.14,Rain,,Stormy,181.3766954,
19/05/2021,9.8,13,0.29,0.29,Rain,,Calm,161.7481931,
20/05/2021,7.17,9,1.07,0.74,Rain,,Calm,147.3403642,
21/05/2021,12.53,18,0.01,0.01,Sunny,,Calm,141.33943,50
22/05/2021,14.69,16,2.76,0.59,Sunny,,Stormy,138.1465548,63
23/05/2021,11.85,14,0.69,0.27,Rain,,Stormy,114.4047321,
24/05/2021,15,19,0.02,0.02,Sunny,,Calm,110.4029854,65
25/05/2021,18.16,21,0.36,0.36,Sunny,,Calm,100.3778351,63
26/05/2021,10.32,14,0.26,0.26,Rain,,Calm,79.72626107,
27/05/2021,13.47,18,0.04,0.04,Rain,,Calm,66.25246862,
28/05/2021,12.62,19,0,0,Cloudy,,Foggy,62.25234588,
29/05/2021,11.78,14,0.51,0.51,Rain,,Calm,50.44123951,
30/05/2021,14.93,17,0.79,0.7,Rain,,Calm,20.53516855,
31/05/2021,14.07,16,1.29,0.59,Sunny,,Stormy,18.44459903,94
01/06/2021,15.22,17,0.9,0.53,Rain,,Calm,3.160326278,
02/06/2021,11.32,13,1.08,0.4,Rain,,Stormy,0,
03/06/2021,16.41,20,0.14,0.14,Rain,,Calm,0,
04/06/2021,15.5,18,0.62,0.26,Rain,,Stormy,0,
05/06/2021,17.59,21,0.09,0.09,Rain,,Calm,0,
06/06/2021,16.68,21,0.03,0.03,Rain,,Calm,0,
07/06/2021,16.77,19,0.81,0.18,Sunny,,Stormy,0,54
08/06/2021,15.86,20,0.01,0.01,Rain,,Calm,0,
09/06/2021,17.94,23,0,0,Sunny,,Calm,0,4
10/06/2021,19.02,22,0.22,0.06,Rain,,Stormy,0,
11/06/2021,16.1,19,0.21,0.03,Sunny,,Stormy,0,80
12/06/2021,17.18,23,0,0,Cloudy,,Foggy,0,
13/06/2021,17.26,23,0,0,Rain,,Calm,0,
14/06/2021,19.33,24,0,0,Sunny,,Calm,0,32
15/06/2021,17.4,22,0,0,Rain,,Calm,0,
16/06/2021,19.47,24,0,0,Rain,,Calm,0,
17/06/2021,19.54,25,0,0,Cloudy,,Foggy,0,
18/06/2021,19.6,24,0,0,Rain,,Calm,0,
19/06/2021,15.67,22,0,0,Sunny,,Calm,0,35
20/06/2021,16.73,21,0.05,0.05,Sunny,,Calm,0,0
21/06/2021,18.79,22,0.12,0.12,Sunny,,Calm,0,68
22/06/2021,18.84,23,0.01,0.01,Rain,,Calm,0,
23/06/2021,21.9,25,0.11,0.11,Rain,,Calm,0,
24/06/2021,19.95,24,0.01,0.01,Rain,,Calm,0,
25/06/2021,21,24,0.05,0.05,Rain,,Calm,0,
26/06/2021,22.05,24,0.77,0.21,Rain,,Stormy,0,
27/06/2021,20.09,24,0.01,0.01,Rain,,Calm,0,
28/06/2021,22.13,25,0.23,0.1,Rain,,Stormy,0,
29/06/2021,16.17,20,0.05,0.03,Sunny,,Calm,0,72
30/06/2021,19.21,24,0,0,Sunny,,Calm,0,55
01/07/2021,29.18,31,0.44,0.44,Rain,,Calm,0,
02/07/2021,25.21,27,1.85,0.99,Rain,,Calm,0,
03/07/2021,29.23,32,2.16,1.22,Rain,,Calm,0,
04/07/2021,27.25,30,0,0,Rain,,Calm,0,
05/07/2021,32.27,34,0.1,0.1,Sunny,,Calm,0,4
06/07/2021,31.29,34,1.15,1.15,Rain,,Calm,0,
07/07/2021,31.3,34,1.67,1.4,Rain,,Calm,0,
08/07/2021,24.31,27,0.02,0.02,Rain,,Calm,0,
09/07/2021,27.32,29,3.42,1.25,Rain,,Stormy,0,
10/07/2021,33.33,36,1.56,0.95,Rain,,Calm,0,
11/07/2021,28.33,31,1.52,1.52,Rain,,Calm,0,
12/07/2021,29.33,32,1.24,1.24,Sunny,,Calm,0,37
13/07/2021,24.32,27,0.39,0.39,Sunny,,Calm,0,67
14/07/2021,30.32,32,0.02,0.02,Rain,,Calm,0,
15/07/2021,24.31,27,0.62,0.62,Sunny,,Calm,0,68
16/07/2021,30.29,33,1.31,1.31,Sunny,,Calm,0,28
17/07/2021,29.28,32,7.1,3,Rain,,Stormy,0,
18/07/2021,24.26,26,5.89,2.02,Sunny,,Stormy,0,15
19/07/2021,25.24,28,0.02,0.02,Rain,,Calm,0,
20/07/2021,26.21,28,6.7,1.43,Sunny,,Stormy,0,27
21/07/2021,27.19,29,0.98,0.98,Rain,,Calm,0,
22/07/2021,30.16,32,0.05,0.05,Rain,,Calm,0,
23/07/2021,27.12,29,0.24,0.24,Rain,,Calm,0,
24/07/2021,26.08,29,0.25,0.25,Sunny,,Calm,0,56
25/07/2021,24.04,26,0.61,0.61,Sunny,,Calm,0,14
26/07/2021,33,35,1.15,1.15,Rain,,Calm,0,
27/07/2021,23.96,25,7.13,4.75,Rain,,Calm,0,
28/07/2021,28.91,31,0,0,Sunny,,Calm,0,70
29/07/2021,29.85,32,13.21,4.32,Sunny,,Stormy,0,18
30/07/2021,25.8,28,10.09,3.11,Rain,,Stormy,0,
31/07/2021,26.74,29,0.06,0.06,Rain,,Calm,0,
01/08/2021,26.68,29,1.53,1.53,Rain,,Calm,0,
02/08/2021,26.61,29,1.2,1.2,Rain,,Calm,0,
